  -1.9449163195    0.7507513461    1.5633196792
  -3.4588941361    0.3439875671   -0.2553336687
  -3.4588941361   -0.6611382229   -0.2553336687
  -1.1667892910   -2.2432639635   -0.2553336687
  -0.8949163195    0.7507513461   -2.0739870167
   0.7909622527    1.6147793075    1.1421743355
  -0.2233550086    1.7606161129    1.1421743355
   0.2885933770   -2.1242146019    0.0921743355
  -0.2233550086   -1.8396680454   -0.9578256645
   0.7909622527   -1.6938312400   -0.9578256645
   0.5455764408   -0.4401729855    3.0466081041
   1.5255764408   -0.4401729855    2.7840178955
   1.0355764408    0.4085319102    2.7840178955
   0.0555764408    0.4085319102    2.7840178955
  -0.4344235592   -0.4401729855    2.7840178955
   0.0555764408   -1.2888778812    2.7840178955
   1.0355764408   -1.2888778812    2.7840178955
   2.2429862322   -0.4401729855    2.0666081041
   1.9188098085    0.5575394570    2.0666081041
   1.0701049127    1.1741596575    2.0666081041
   0.0210479688    1.1741596575    2.0666081041
  -0.8276569269    0.5575394570    2.0666081041
  -1.1518333506   -0.4401729855    2.0666081041
  -0.8276569269   -1.4378854280    2.0666081041
   0.0210479688   -2.0545056285    2.0666081041
   1.0701049127   -2.0545056285    2.0666081041
   1.9188098085   -1.4378854280    2.0666081041
   2.5055764408   -0.4401729855    1.0866081041
   2.2429862322    0.5398270145    1.0866081041
   1.5255764408    1.2572368059    1.0866081041
  -0.4344235592   -2.1375827769    1.0866081041
   0.5455764408   -2.4001729855    1.0866081041
   1.5255764408   -2.1375827769    1.0866081041
   2.2429862322   -1.4201729855    1.0866081041
   1.0701049127   -2.0545056285    0.1066081041
   1.9188098085   -1.4378854280    0.1066081041
   1.2492708508    2.1977892843    0.1190524604
   0.2002139068    2.1977892843    0.1190524604
   0.7247423788    2.5434566414   -0.8609475396
  -0.2552576212    2.2808664328   -0.8609475396
   1.7047423788   -1.1139531501   -0.8609475396
   1.2492708508    2.1977892843   -1.8409475396
   0.2002139068    2.1977892843   -1.8409475396
  -0.6484909889    1.5811690839   -1.8409475396
   0.2002139068   -1.0308760016   -1.8409475396
   1.2492708508   -1.0308760016   -1.8409475396
   2.0979757465   -0.4142558011   -1.8409475396
   1.7047423788    0.5834566414   -2.5583573310
   1.2147423788    1.4321615371   -2.5583573310
   0.2347423788    1.4321615371   -2.5583573310
  -0.2552576212    0.5834566414   -2.5583573310
   0.2347423788   -0.2652482543   -2.5583573310
   1.2147423788   -0.2652482543   -2.5583573310
   0.7247423788    0.5834566414   -2.8209475396
  -1.5343549842    1.7687008680    0.9536945393
  -2.6383903196    1.4099780422    0.9536945393
  -1.5620521380    2.4030534732    0.1136945393
  -2.6383903196    2.2132660114    0.1136945393
  -3.3409201736    1.3760235339    0.1136945393
  -1.5620521380    2.4030534732   -0.9246025618
  -2.6383903196    2.2132660114   -0.9246025618
  -3.3409201736    1.3760235339   -0.9246025618
  -1.5343549842    1.7687008680   -1.7646025618
  -2.6383903196    1.4099780422   -1.7646025618
  -1.8395028459    0.8295523174   -2.0854540113
  -1.9411158899   -0.6680766786    2.2209029412
  -1.6359680282    0.2710718720    1.9000514917
  -2.7400033636   -0.0876509539    1.9000514917
  -2.7400033636   -1.2485024033    1.9000514917
  -1.6359680282   -1.6072252291    1.9000514917
  -3.4425332177   -0.1216054621    1.0600514917
  -3.4425332177   -1.2145478951    1.0600514917
  -2.7400033636   -2.0517903726    1.0600514917
  -1.6636651820   -2.2415778343    1.0600514917
  -3.4425332177   -1.2145478951    0.0217543906
  -2.7400033636   -2.0517903726    0.0217543906
  -1.6636651820   -2.2415778343    0.0217543906
  -2.3267442500   -2.0902474501   -0.6652123480
  -1.2504060684   -2.2800349119   -0.6652123480
  -3.0292741040   -0.1600625396   -1.7035094491
  -3.0292741040   -1.2530049726   -1.7035094491
  -2.3267442500   -2.0902474501   -1.7035094491
  -1.2504060684   -2.2800349119   -1.7035094491
  -0.3038901565   -1.7335636954   -1.7035094491
  -0.5403775525   -0.7065337561   -2.5435094491
  -1.2227089146    0.2326147944   -2.5435094491
  -2.3267442500   -0.1261080314   -2.5435094491
  -2.3267442500   -1.2869594808   -2.5435094491
  -1.2227089146   -1.6456823067   -2.5435094491
  -1.5278567763   -0.7065337561   -2.8643608986
   2.6194818486    0.6298006912    0.7693738320
   1.9371504865    1.5689492418    0.7693738320
   3.2297775721    0.6298006912   -0.0706261680
   2.8559692445    1.6568306305   -0.0706261680
   1.9094533326    2.2033018470   -0.0706261680
   2.8559692445   -0.3972292480   -0.0706261680
   3.2297775721    0.6298006912   -1.1089232691
   2.8559692445    1.6568306305   -1.1089232691
   1.9094533326    2.2033018470   -1.1089232691
   2.8559692445   -0.3972292480   -1.1089232691
   2.6194818486    0.6298006912   -1.9489232691
  -1.9405768065    0.7432350890    1.9069916142
  -0.8992558326   -2.4397379693    0.2787165728
  -3.7597433088   -0.1585753279   -0.7893839102
  -3.5280275931   -1.1737882108   -0.7893839102
  -3.2203046731    0.3700663903   -1.7517091932
  -0.8992558326    0.7432350890   -2.4176589517
  -1.9405768065    0.7432350890   -2.4176589517
  -0.2315725819    1.8177705904    1.5885498600
  -1.1933114237    1.3785591780    1.5885498600
  -0.4851941384    2.2416366752    0.6262245770
   0.5561268354   -2.3206886077   -0.4418759060
   1.4943246144   -1.8688763700   -0.4418759060
   0.8149492336   -1.7463554017   -1.4042011889
   0.5455764408   -0.4401729855    3.3266081041
   1.5174760164   -0.4401729855    3.1047783682
   1.0315262286    0.4015167369    3.1047783682
   0.0596266530    0.4015167369    3.1047783682
  -0.4263231348   -0.4401729855    3.1047783682
   0.0596266530   -1.2818627079    3.1047783682
   1.0315262286   -1.2818627079    3.1047783682
   2.2968789615   -0.4401729855    2.4832252602
   1.9624099423    0.5892168085    2.4832252602
   1.0867586820    1.2254146888    2.4832252602
   0.0043941996    1.2254146888    2.4832252602
  -0.8712570608    0.5892168085    2.4832252602
  -1.2057260799   -0.4401729855    2.4832252602
  -0.8712570608   -1.4695627795    2.4832252602
   0.0043941996   -2.1057606598    2.4832252602
   1.0867586820   -2.1057606598    2.4832252602
   1.9624099423   -1.4695627795    2.4832252602
   2.7294149641   -0.4401729855    1.5850549961
   2.4792694203    0.5747073803    1.5850549961
   1.7861381184    1.3570908849    1.5850549961
   0.8088090866    1.7277428962    1.5850549961
  -0.2288233721   -2.4820974762    1.5850549961
   0.8088090866   -2.6080888672    1.5850549961
   1.7861381184   -2.2374368559    1.5850549961
   2.4792694203   -1.4550533513    1.5850549961
   2.7294149641   -0.4401729855    0.5881612120
  -0.2288233721   -2.4820974762    0.5881612120
   0.8088090866   -2.6080888672    0.5881612120
   1.7861381184   -2.2374368559    0.5881612120
   2.4792694203   -1.4550533513    0.5881612120
   1.9624099423   -1.4695627795   -0.3100090521
   1.2659246200    2.2490443157    0.5356696166
   0.9879750246    2.7513725230   -0.3625006475
  -0.0496574341    2.6253811320   -0.3625006475
   1.9653040564    2.3807205117   -1.3593944317
   0.9879750246    2.7513725230   -1.3593944317
  -0.0496574341    2.6253811320   -1.3593944317
   1.9653040564   -1.2138072290   -1.3593944317
   2.1415758804    1.6128464354   -2.2575646958
   1.2659246200    2.2490443157   -2.2575646958
   0.1835601376    2.2490443157   -2.2575646958
  -0.6920911228    1.6128464354   -2.2575646958
   0.1835601376   -1.0821310330   -2.2575646958
   1.2659246200   -1.0821310330   -2.2575646958
   2.1415758804   -0.4459331526   -2.2575646958
   1.6966419544    0.5834566414   -2.8791178037
   1.2106921666    1.4251463638   -2.8791178037
   0.2387925910    1.4251463638   -2.8791178037
  -0.2471571968    0.5834566414   -2.8791178037
   0.2387925910   -0.2582330810   -2.8791178037
   1.2106921666   -0.2582330810   -2.8791178037
   0.7247423788    0.5834566414   -3.1009475396
  -2.3195028459    1.6609367051    1.2573147640
  -1.3256790367    2.4109393962    0.5545459887
  -2.3533266552    2.4109393962    0.5545459887
  -3.1847110428    1.8069032815    0.5545459887
  -3.5022716212    0.8295523174    0.5545459887
  -0.8795028459    2.4923210927   -0.4054540113
  -1.8395028459    2.7495523174   -0.4054540113
  -2.7995028459    2.4923210927   -0.4054540113
  -3.5022716212    1.7895523174   -0.4054540113
  -3.7595028459    0.8295523174   -0.4054540113
  -1.3256790367    2.4109393962   -1.3654540113
  -2.3533266552    2.4109393962   -1.3654540113
  -3.1847110428    1.8069032815   -1.3654540113
  -3.5022716212    0.8295523174   -1.3654540113
  -1.3595028459    1.6609367051   -2.0682227865
  -2.3195028459    1.6609367051   -2.0682227865
  -2.7995028459    0.8295523174   -2.0682227865
  -1.9411158899   -0.6680766786    2.4609029412
  -1.4611158899    0.1633077090    2.2036717164
  -2.4211158899    0.1633077090    2.2036717164
  -2.9011158899   -0.6680766786    2.2036717164
  -2.4211158899   -1.4994610662    2.2036717164
  -1.4611158899   -1.4994610662    2.2036717164
  -3.2863240868    0.3092742855    1.5009029412
  -3.6038846652   -0.6680766786    1.5009029412
  -3.2863240868   -1.6454276427    1.5009029412
  -2.4549396992   -2.2494637574    1.5009029412
  -1.4272920807   -2.2494637574    1.5009029412
  -3.8611158899   -0.6680766786    0.5409029412
  -3.6038846652   -1.6280766786    0.5409029412
  -2.9011158899   -2.3308454539    0.5409029412
  -1.9411158899   -2.5880766786    0.5409029412
  -3.1906255516   -1.6665337561   -1.1843608986
  -2.4878567763   -2.3693025314   -1.1843608986
  -1.5278567763   -2.6265337561   -1.1843608986
  -0.5678567763   -2.3693025314   -1.1843608986
  -2.8730649732    0.2708172080   -2.1443608986
  -3.1906255516   -0.7065337561   -2.1443608986
  -2.8730649732   -1.6838847202   -2.1443608986
  -2.0416805856   -2.2879208349   -2.1443608986
  -1.0140329670   -2.2879208349   -2.1443608986
  -0.1826485794   -1.6838847202   -2.1443608986
